symbolic option
"episod = 80, Step = 15, not reach goal when AllFree -> r1Free(NotLocal) r2AtLever, but reach goal when AllFree -> r1AtLever r2Free(NotLocal)"
"episod = 80, Step = 15, failed when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 80, Step = 3, reach goal when r1AtLever r2Free -> r1AtLever r2PassMid"
"episod = 80, Step = 5, reach goal when r1AtLever r2PassMid -> r1AnyPos(NotLocal) r2UpPart"
"episod = 80, Step = 4, failed when r1AnyPos r2UpPart -> r1AnyPos(NotLocal) r2GetTreasure"
"episod = 81, Step = 13, not reach goal when AllFree -> r1Free(NotLocal) r2AtLever, but reach goal when AllFree -> r1AtLever r2Free(NotLocal)"
"episod = 81, Step = 13, failed when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 81, Step = 3, reach goal when r1AtLever r2Free -> r1AtLever r2PassMid"
"episod = 81, Step = 2, reach goal when r1AtLever r2PassMid -> r1AnyPos(NotLocal) r2UpPart"
"episod = 81, Step = 50, failed when r1AnyPos r2UpPart -> r1AnyPos(NotLocal) r2GetTreasure"
"episod = 82, Step = 9, not reach goal when AllFree -> r1Free(NotLocal) r2AtLever, but reach goal when AllFree -> r1AtLever r2Free(NotLocal)"
"episod = 82, Step = 9, failed when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 82, Step = 9, reach goal when r1AtLever r2Free -> r1AtLever r2PassMid"
"episod = 82, Step = 3, reach goal when r1AtLever r2PassMid -> r1AnyPos(NotLocal) r2UpPart"
"episod = 82, Step = 4, failed when r1AnyPos r2UpPart -> r1AnyPos(NotLocal) r2GetTreasure"
"episod = 83, Step = 20, not reach goal when AllFree -> r1Free(NotLocal) r2AtLever, but reach goal when AllFree -> r1AtLever r2Free(NotLocal)"
"episod = 83, Step = 20, failed when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 83, Step = 63, reach goal when r1AtLever r2Free -> r1AtLever r2PassMid"
"episod = 83, Step = 55, failed when r1AtLever r2PassMid -> r1AnyPos(NotLocal) r2UpPart"
"episod = 84, Step = 13, not reach goal when AllFree -> r1Free(NotLocal) r2AtLever, but reach goal when AllFree -> r1AtLever r2Free(NotLocal)"
"episod = 84, Step = 13, failed when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 84, Step = 12, reach goal when r1AtLever r2Free -> r1AtLever r2PassMid"
"episod = 84, Step = 3, reach goal when r1AtLever r2PassMid -> r1AnyPos(NotLocal) r2UpPart"
"episod = 84, Step = 10, failed when r1AnyPos r2UpPart -> r1AnyPos(NotLocal) r2GetTreasure"
"episod = 85, Step = 19, not reach goal when AllFree -> r1Free(NotLocal) r2AtLever, but reach goal when AllFree -> r1AtLever r2Free(NotLocal)"
"episod = 85, Step = 19, failed when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 85, Step = 2, failed when r1AtLever r2Free -> r1AtLever r2PassMid"
"episod = 86, Step = 28, failed when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 87, Step = 9, not reach goal when AllFree -> r1Free(NotLocal) r2AtLever, but reach goal when AllFree -> r1AtLever r2Free(NotLocal)"
"episod = 87, Step = 9, failed when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 87, Step = 7, reach goal when r1AtLever r2Free -> r1AtLever r2PassMid"
"episod = 87, Step = 8, reach goal when r1AtLever r2PassMid -> r1AnyPos(NotLocal) r2UpPart"
"episod = 87, Step = 2, failed when r1AnyPos r2UpPart -> r1AnyPos(NotLocal) r2GetTreasure"
"episod = 88, Step = 14, reach goal when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 88, Step = 18, failed when r1Free r2AtLever -> r1PassMid r2AtLever"
"episod = 89, Step = 7, reach goal when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 89, Step = 22, reach goal when r1Free r2AtLever -> r1PassMid r2AtLever"
"episod = 89, Step = 1, reach goal when r1PassMid r2AtLever -> r1UpPart r2AnyPos(NotLocal)"
"episod = 89, Step = 22, failed when r1UpPart r2AnyPos(NotLocal) -> r1GetTreasure r2AnyPos(NotLocal)"
"episod = 90, Step = 8, not reach goal when AllFree -> r1Free(NotLocal) r2AtLever, but reach goal when AllFree -> r1AtLever r2Free(NotLocal)"
"episod = 90, Step = 8, failed when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 90, Step = 12, reach goal when r1AtLever r2Free -> r1AtLever r2PassMid"
"episod = 90, Step = 1, reach goal when r1AtLever r2PassMid -> r1AnyPos(NotLocal) r2UpPart"
"episod = 90, Step = 33, failed when r1AnyPos r2UpPart -> r1AnyPos(NotLocal) r2GetTreasure"
"episod = 91, Step = 10, not reach goal when AllFree -> r1Free(NotLocal) r2AtLever, but reach goal when AllFree -> r1AtLever r2Free(NotLocal)"
"episod = 91, Step = 10, failed when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 91, Step = 56, failed when r1AtLever r2Free -> r1AtLever r2PassMid"
"episod = 92, Step = 16, not reach goal when AllFree -> r1Free(NotLocal) r2AtLever, but reach goal when AllFree -> r1AtLever r2Free(NotLocal)"
"episod = 92, Step = 16, failed when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 92, Step = 5, reach goal when r1AtLever r2Free -> r1AtLever r2PassMid"
"episod = 92, Step = 4, reach goal when r1AtLever r2PassMid -> r1AnyPos(NotLocal) r2UpPart"
"episod = 92, Step = 20, failed when r1AnyPos r2UpPart -> r1AnyPos(NotLocal) r2GetTreasure"
"episod = 93, Step = 6, reach goal when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 93, Step = 15, failed when r1Free r2AtLever -> r1PassMid r2AtLever"
"episod = 94, Step = 5, reach goal when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 94, Step = 36, failed when r1Free r2AtLever -> r1PassMid r2AtLever"
"episod = 95, Step = 16, not reach goal when AllFree -> r1Free(NotLocal) r2AtLever, but reach goal when AllFree -> r1AtLever r2Free(NotLocal)"
"episod = 95, Step = 16, failed when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 95, Step = 3, reach goal when r1AtLever r2Free -> r1AtLever r2PassMid"
"episod = 95, Step = 2, reach goal when r1AtLever r2PassMid -> r1AnyPos(NotLocal) r2UpPart"
"episod = 95, Step = 12, failed when r1AnyPos r2UpPart -> r1AnyPos(NotLocal) r2GetTreasure"
"episod = 96, Step = 30, not reach goal when AllFree -> r1Free(NotLocal) r2AtLever, but reach goal when AllFree -> r1AtLever r2Free(NotLocal)"
"episod = 96, Step = 30, failed when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 96, Step = 60, failed when r1AtLever r2Free -> r1AtLever r2PassMid"
"episod = 97, Step = 6, reach goal when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 97, Step = 4, reach goal when r1Free r2AtLever -> r1PassMid r2AtLever"
"episod = 97, Step = 2, reach goal when r1PassMid r2AtLever -> r1UpPart r2AnyPos(NotLocal)"
"episod = 97, Step = 22, failed when r1UpPart r2AnyPos(NotLocal) -> r1GetTreasure r2AnyPos(NotLocal)"
"episod = 98, Step = 16, not reach goal when AllFree -> r1Free(NotLocal) r2AtLever, but reach goal when AllFree -> r1AtLever r2Free(NotLocal)"
"episod = 98, Step = 16, failed when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 98, Step = 11, failed when r1AtLever r2Free -> r1AtLever r2PassMid"
"episod = 99, Step = 12, not reach goal when AllFree -> r1Free(NotLocal) r2AtLever, but reach goal when AllFree -> r1AtLever r2Free(NotLocal)"
"episod = 99, Step = 12, failed when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 99, Step = 54, reach goal when r1AtLever r2Free -> r1AtLever r2PassMid"
"episod = 99, Step = 3, reach goal when r1AtLever r2PassMid -> r1AnyPos(NotLocal) r2UpPart"
"episod = 99, Step = 12, failed when r1AnyPos r2UpPart -> r1AnyPos(NotLocal) r2GetTreasure"
